"id","title"
"OL16969375W","Ludics, Dialogue and Interaction"
"OL18151125W","Artificial life : an overview"
"OL3344698W","An introduction to natural computation"
"OL4170595W","Artificial Intelligence"
"OL4351718W","Künstliche Intelligenz"
"OL4579178W","Methodologies for intelligent systems, 5"
"OL4788907W","Neural network models in artificial intelligence and cognition"
"OL5356453W","An overview of computer vision"
"OL5758640W","Artificial intelligence applications and innovations"
"OL8613157W","Artificial Intelligence and Applications"
"OL8625967W","Artificial intelligence"
"OL9146964W","Advances in Handwriting Recognition (Series in Machine Perception and Artificial Intelligence)"
"OL10081872W","Neural Preprocessing and Control of Reactive Walking Machines"
"OL11020296W","The development of an artificial intelligence system for inventory management using multiple experts"
"OL11553653W","Languages for artificial intelligence"
"OL11845899W","AI in process control"
"OL11848214W","Pattern recognition and artificial intelligence"
"OL11921032W","Information modelling and knowledge bases XIX"
"OL12801856W","""Iskusstvennyĭ intellekt"" i psikhologii︠a︡"
"OL12897316W","Proceedings of the 11th Knowledge-based Software Engineering Conference"
"OL15958335W","Troubles mentaux et interprétations informatiques"
"OL16500856W","Thinking"
"OL16932790W","RoboCup 2005"
"OL16944096W","Cartesian Genetic Programming"
"OL16945020W","Neural Information Processing"
"OL16956248W","Adaptive Differential Evolution"
"OL2248893W","Introduction to machine learning"
"OL2742900W","Recent advances in AI planning"
"OL4972877W","Artificial intelligence and information-control systems of robots -87"
"OL5743799W","Advances in artificial intelligence"
"OL6270476W","Sprache und Gehirn, Elemente der Kommunikation"
"OL6380894W","Tezisy dokladov i soobshcheniĭ"
"OL716850W","Gödel, Escher, Bach"
"OL8926472W","National Conference on Artificial Intelligence"
"OL9395129W","Advances in Artificial Intelligence Research"
"OL9619470W","Proceedings the Third Conference on Artificial Intelligence Applications"
"OL12698053W","Cognitive, emotive and ethical aspects of decision making in humans and in artificial intelligence"
"OL13573151W","Advances in artificial intelligence"
"OL14867679W","Intelligent data analysis"
"OL15175977W","The Coin Giver"
"OL15986074W","The dynamics of judicial proof"
"OL16925984W","Intelligent Robotics and Applications"
"OL16928958W","Paradigm Shift for Future Tennis"
"OL16942907W","Robust Speech Recognition of Uncertain or Missing Data"
"OL16946374W","On the Move to Meaningful Internet Systems: OTM 2011 Workshops"
"OL1889388W","I diari della creatività scientifica e letteraria"
"OL2670851W","Expert Systems and Applied Artificial Intelligence"
"OL3060053W","Artificial intelligence"
"OL3130833W","ICMAS-95"
"OL3243661W","Artificial intelligence with Ada"
"OL3281403W","Formalizing common sense"
"OL3334422W","Will machines ever think?"
"OL4314067W","Time for action--on the relation between time, knowledge, and action"
"OL4635793W","Learning automata"
"OL4812060W","AI in process control"
"OL4911893W","L' intelligence artificieuse"
"OL4995350W","Proceedings of the International Workshop on Artificial Intelligence for Industrial Applications"
"OL5895143W","Innovations in applied artificial intelligence"
"OL8087574W","Artificial Intelligence Frontiers in Statistics"
"OL10493114W","The context of artificial intelligence"
"OL10654580W","Artificial intelligence"
"OL11557246W","Intelligent fault diagnosis and failure management of flight control actuation systems"
"OL12057484W","Neural computing"
"OL12291848W","Proceedings, IEEE International Symposium on Intelligent Control 1987, 19-20 January 1987, Philadelphia, Pennsylvania"
"OL13623822W","Artificial intelligence in medicine"
"OL16917472W","Computational Linguistics and Intelligent Text Processing"
"OL16939436W","Digital Information Processing and Communications"
"OL16954239W","Sharing a Vision"
"OL16960247W","Governance and Sustainability in Information Systems. Managing the Transfer and Diffusion of IT"
"OL1909234W","Writing space"
"OL3236895W","Automated Reasoning"
"OL3486058W","Engineering artificial intelligence software"
"OL4786441W","Analogical and inductive inference"
"OL8711171W","A Deduction Model of Belief (Research notes in artificial intelligence)"
"OL9146756W","Artificial Intelligence and Information-Control Systems of Robots '94"
"OL11674322W","Model checking and artificial intelligence"
"OL12132991W","On the difference between updating a knowledge database and revising it"
"OL12336157W","Proceedings of the 2000 IEEE International Symposium on Intelligent Control"
"OL13264321W","Proceedings"
"OL13511867W","Smart engineering system design"
"OL13663438W","Artificial intelligence applications and innovations"
"OL15522427W","Advances in artificial intelligence for privacy protection and security"
"OL16132201W","Intelligent robotics and applications"
"OL16380501W","Biologicheskai︠a︡ kibernetika i bionika"
"OL16930593W","Computer Vision - ECCV 2004"
"OL16931103W","RoboCup 2007: Robot Soccer World Cup XI"
"OL16933880W","Theory and Applications of Satisfiability Testing (vol. # 3542)"
"OL16945971W","Genetic Programming Theory and Practice IX"
"OL16953015W","Forbidden gates"
"OL16958061W","Multi-agent systems"
"OL16967553W","Advanced Concepts for Intelligent Vision Systems"
"OL16983616W","Quantum Interaction"
"OL17317373W","Artificial Intelligence"
"OL18177770W","The rise of the expert company : how visionary companies are using artificial intelligence to achieve higher productivity and profits"
"OL1991524W","PRICAI'98"
"OL3005003W","Proceedings of 1996 IEEE International Conference on Evolutionary Computation (ICEC '96)"
"OL3344658W","Interleaving planning and execution for autonomous robots"
"OL3344694W","In search of the person"
"OL3622349W","Grundlagen offener Sprachen"
"OL3901314W","Industrial and engineering applications of artificial intelligence and expert systems"
"OL3920041W","Using artificial intelligence in chemistry and biology"
"OL4781045W","Artificial intelligence"
"OL5261782W","X versus Eiffel Toolkits for building graphical user interfaces"
"OL5969866W","Fourth International Conference on Computational Intelligence and Multimedia Applications"
"OL9243702W","Knowledge Representation (Artificial Intelligence Texts)"
"OL10147073W","Using XML and XSLT to create an intranet based artificial intelligence help system"
"OL11235748W","Employment Department: Conference for the contractors on the artificial intelligence applications to learning programme, March 6th-7th 1989"
"OL11583591W","An evaluation of online database selection by a gateway system with artificial intelligence techniques"
"OL11586413W","Progress in artificial intelligence"
"OL11671630W","Planning and scheduling research at  NASA Ames Research Center"
"OL12302504W","Uncertainty in artificial intelligence"
"OL12608475W","IUI 2000, 2000 International Conference on Intelligent User Interfaces"
"OL13337332W","Intelligenza artificiale"
"OL15611045W","Simulated evolution and learning"
"OL1810475W","Robo sapiens"
"OL2645854W","Explanation patterns"
"OL4443100W","Computer analysis of visual textures"
"OL5093900W","Outils logiques pour l'intelligence artificielle"
"OL5106736W","Artificial Intelligence Handbook"
"OL7276079W","Foundations of Logic Programming (Symbolic Computation / Artificial Intelligence)"
"OL9593631W","Applications of Artificial Intelligence (Proceedings of Spie-The International Society for Optical Engineering Vol 485)"
"OL13193957W","A knowledge-theoretic account of negotiated commitment"
"OL16050165W","Artificial intelligence"
"OL16427938W","Voprosy realizat︠s︡ii i︠a︡zykovykh prot︠s︡essorov"
"OL16635243W","Smart materials and intelligent systems"
"OL16916692W","Progress in Pattern Recognition, Image Analysis, Computer Vision, and Applications"
"OL16918324W","Intelligent and other computational techniques in insurance"
"OL16938007W","Image Analysis and Recognition"
"OL16952195W","Intelligent Computing Based on Chaos"
"OL3154268W","Neuronale Experimente"
"OL3255495W","Artificial legal intelligence"
"OL4111170W","Methodologies for intelligent systems"
"OL4298640W","Logics in AI"
"OL4300549W","Man-made minds"
"OL4854417W","Proceedings IEEE International Workshop on Intelligent Robots and Systems"
"OL5104652W","Computers and human intelligence"
"OL5289023W","Il cyborg"
"OL5474788W","Learning to solve problems by searching for macro-operators"
"OL5759281W","From animals to animats 8"
"OL7373441W","An approach to machine intelligence"
"OL9890258W","Advances in Intelligent Systems and Robotics (Frontiers in Artificial Intelligence and Applications,)"
"OL105577W","Models of thinking"
"OL11516973W","Knowledge-based system for flight information management"
"OL11718429W","Proceedings of the 2006 IEEE Symposium on Computational Intelligence in Bioinformatics and Computational Biology"
"OL13413081W","GWAI-86 und 2. Österreichische Artificial-Intelligence-Tagung, Ottenstein/Niederösterreich, September 1986"
"OL15991060W","Robot intelligence"
"OL16946333W","Recognizing Variable Environments"
"OL16964504W","Music and artificial intelligence"
"OL16984366W","Artificial intelligence"
"OL17507645W","Artificial Intelligence Theories And Applications Proceedings"
"OL17516993W","Logic for Programming Artificial Intelligence and Reasoning
            
                Lecture Notes in Artificial Intelligence"
"OL1969984W","KI-98"
"OL3029004W","Formuly chuda"
"OL3138908W","Information Systems and Artificial Intelligence: Integration Aspects"
"OL3353440W","The Mind's Sky"
"OL3457319W","The soft machine"
"OL3618239W","Socrate non è Elisa, però--"
"OL448623W","Artificial life lab"
"OL4697831W","L3 reference manual"
"OL4725671W","GWAI-87"
"OL5595129W","Cognitive sciences"
"OL8343257W","Artificial Intelligence"
"OL8711175W","The Frame Problem in Artificial Intelligence"
"OL11576325W","CSTAR Technical Symposium"
"OL13008497W","Decision analysis and artificial intelligence"
"OL13383574W","Natural and artificial intelligence"
"OL13691062W","Artificial intelligence II"
"OL15048363W","The Artificial Intelligence Handbook"
"OL16296596W","Artificial intelligence"
"OL16915862W","Data Management and Query Processing in Semantic Web Databases"
"OL16939716W","The mechanical mind in history"
"OL16946251W","Image Analysis and Processing – ICIAP 2011"
"OL17053783W","Mind tools : the science of artificial intelligence"
"OL17585718W","Beyond Artificial Intelligence Contemplations Expectations Applications"
"OL3276991W","Artificial intelligence and expert systems for engineers"
"OL3352381W","Intelligent systems and financial forecasting"
"OL4090253W","Projects in machine intelligence for your home computer"
"OL5356462W","Simulating motivated cognition"
"OL6564963W","Theory of problem solving"
"OL8054859W","Analogical and Inductive Inference"
"OL8961038W","Fuzzy Clustering via Proportional Membership Model (Frontiers in Artificial Intelligence and Applications)"
"OL11506743W","The application of artificial intelligence techniques to large distributed networks"
"OL11830868W","Methoden der künstlichen Intelligenz für information retrieval"
"OL12616850W","Third Conference on Artificial Intelligence for Space Applications"
"OL15141485W","Halo"
"OL16081944W","Int'ŏ-p'eisŭ wa tamaech'e mihak"
"OL16489647W","Parallel genetic algorithms"
"OL16561295W","Learning and intelligent optimization"
